"feature"	"metadata"	"effect_size"	"pval"	"qval"	"associations"
"Abiotrophia"	"age"	0.0787849502411106	0.679623746052195	0.794394887424242	"abundance"
"Abiotrophia"	"bmi"	-0.0544056873215755	0.690274018852188	0.794394887424242	"abundance"
"Abiotrophia"	"diagnosisCD"	-0.0456256840482509	0.755130524347656	0.794394887424242	"abundance"
"Abiotrophia"	"diagnosisPSC-CD"	-0.0628682225763274	0.739637941793744	0.794394887424242	"abundance"
"Abiotrophia"	"diagnosisPSC-UC"	-0.0524541744882466	0.730275703126934	0.794394887424242	"abundance"
"Abiotrophia"	"genderM"	0.118956608706752	0.709926405972369	0.794394887424242	"abundance"
"Abiotrophia"	"read_count"	0.16426816530735	0.599201104166747	0.794394887424242	"abundance"
"Acetanaerobacterium"	"age"	-0.0454644115989842	0.708907001078401	0.794394887424242	"abundance"
"Acetanaerobacterium"	"bmi"	0.0197197545109253	0.73620821735072	0.794394887424242	"abundance"
"Acetanaerobacterium"	"diagnosisCD"	-0.0252604306617707	0.751664908285022	0.794394887424242	"abundance"
"Acetanaerobacterium"	"diagnosisPSC-CD"	-0.043803660601921	0.720740811021144	0.794394887424242	"abundance"
"Acetanaerobacterium"	"diagnosisPSC-UC"	0.0510390337785637	0.706402546225835	0.794394887424242	"abundance"
"Acetanaerobacterium"	"genderM"	0.065267692905137	0.750313286705626	0.794394887424242	"abundance"
"Acetanaerobacterium"	"read_count"	0.229659970160911	0.54061878021322	0.794394887424242	"abundance"
"Acetitomaculum"	"age"	0.0163167187139782	0.739674977144296	0.794394887424242	"abundance"
"Acetitomaculum"	"bmi"	-0.0218289367182434	0.759930025241055	0.794394887424242	"abundance"
"Acetitomaculum"	"diagnosisCD"	-0.167741040176197	0.659735449240956	0.794394887424242	"abundance"
"Acetitomaculum"	"diagnosisPSC-CD"	-0.033428214063347	0.733154956962656	0.794394887424242	"abundance"
"Acetitomaculum"	"diagnosisPSC-UC"	-0.0534364576691346	0.730571384525927	0.794394887424242	"abundance"
"Acetitomaculum"	"genderM"	-0.173210806996844	0.671755625008523	0.794394887424242	"abundance"
"Acetitomaculum"	"read_count"	0.153343991037303	0.616304905781667	0.794394887424242	"abundance"
"Acidaminococcus"	"age"	0.0349905188743618	0.771753374451344	0.794394887424242	"abundance"
"Acidaminococcus"	"bmi"	0.419847806535992	0.294623443404079	0.794394887424242	"abundance"
"Acidaminococcus"	"diagnosisCD"	3.03002811511902	0.011156167853958	0.395946097693983	"abundance"
"Acidaminococcus"	"diagnosisPSC-CD"	1.49214691113076	0.272322270173616	0.794394887424242	"abundance"
"Acidaminococcus"	"diagnosisPSC-UC"	2.02210993583292	0.123269794831804	0.794394887424242	"abundance"
"Acidaminococcus"	"genderM"	1.22236354478397	0.187939441830097	0.794394887424242	"abundance"
"Acidaminococcus"	"read_count"	0.409577293866975	0.379821274406202	0.794394887424242	"abundance"
"Acinetobacter"	"age"	-0.0152481918093586	0.727577924505594	0.794394887424242	"abundance"
"Acinetobacter"	"bmi"	-0.0230449777692081	0.747133267562832	0.794394887424242	"abundance"
"Acinetobacter"	"diagnosisCD"	-0.0365899028786016	0.735561119592343	0.794394887424242	"abundance"
"Acinetobacter"	"diagnosisPSC-CD"	0.111825360074849	0.729551937935562	0.794394887424242	"abundance"
"Acinetobacter"	"diagnosisPSC-UC"	0.0866619260306171	0.709789899733741	0.794394887424242	"abundance"
"Acinetobacter"	"genderM"	-0.0521559314683221	0.75037867008427	0.794394887424242	"abundance"
"Acinetobacter"	"read_count"	0.197122092541296	0.578424304348664	0.794394887424242	"abundance"
"Actinomyces"	"age"	-0.0518478171292043	0.728474031972384	0.794394887424242	"abundance"
"Actinomyces"	"bmi"	-0.0143708755044824	0.762924414913166	0.794394887424242	"abundance"
"Actinomyces"	"diagnosisCD"	0.27738752891079	0.653583637364007	0.794394887424242	"abundance"
"Actinomyces"	"diagnosisPSC-CD"	0.0538334578209301	0.760232548186251	0.794394887424242	"abundance"
"Actinomyces"	"diagnosisPSC-UC"	0.369869296734448	0.636512086697124	0.794394887424242	"abundance"
"Actinomyces"	"genderM"	-0.0945257658391083	0.748915764386987	0.794394887424242	"abundance"
"Actinomyces"	"read_count"	0.376802809490126	0.354180024776881	0.794394887424242	"abundance"
"Aeromonas"	"age"	-0.0562364903631856	0.697918932005324	0.794394887424242	"abundance"
"Aeromonas"	"bmi"	-0.0380779581685821	0.679542686663505	0.794394887424242	"abundance"
"Aeromonas"	"diagnosisCD"	-0.307328707249125	0.6403133497603	0.794394887424242	"abundance"
"Aeromonas"	"diagnosisPSC-CD"	-0.144809168346667	0.696665550326762	0.794394887424242	"abundance"
"Aeromonas"	"diagnosisPSC-UC"	0.179023343436273	0.670302337986317	0.794394887424242	"abundance"
"Aeromonas"	"genderM"	0.0849046976175838	0.710548191096055	0.794394887424242	"abundance"
"Aeromonas"	"read_count"	0.0872228183432138	0.68553326206702	0.794394887424242	"abundance"
"Aestuariispira"	"age"	-0.0549009546780172	0.709955069854635	0.794394887424242	"abundance"
"Aestuariispira"	"bmi"	0.00551725601697235	0.75499822405304	0.794394887424242	"abundance"
"Aestuariispira"	"diagnosisCD"	-0.141604044746653	0.712923083067653	0.794394887424242	"abundance"
"Aestuariispira"	"diagnosisPSC-CD"	0.275234736909831	0.668384276937197	0.794394887424242	"abundance"
"Aestuariispira"	"diagnosisPSC-UC"	0.141986254996272	0.710625651235557	0.794394887424242	"abundance"
"Aestuariispira"	"genderM"	-0.0386486984006954	0.731986379031798	0.794394887424242	"abundance"
"Aestuariispira"	"read_count"	0.106139560110213	0.641468577563676	0.794394887424242	"abundance"
"Akkermansia"	"age"	-0.0677494690747706	0.748322122211358	0.794394887424242	"abundance"
"Akkermansia"	"bmi"	-0.0380854745755949	0.773188552592983	0.794394887424242	"abundance"
"Akkermansia"	"diagnosisCD"	-0.589252163658699	0.505986758170694	0.794394887424242	"abundance"
"Akkermansia"	"diagnosisPSC-CD"	-0.19902864112165	0.740905120856556	0.794394887424242	"abundance"
"Akkermansia"	"diagnosisPSC-UC"	0.221754414268005	0.765595257573993	0.794394887424242	"abundance"
"Akkermansia"	"genderM"	0.431529418206056	0.531608213494844	0.794394887424242	"abundance"
"Akkermansia"	"read_count"	1.12307318948044	0.00160269984397947	0.0926360509820132	"abundance"
"Alistipes"	"age"	-0.223727396512566	0.323674148337645	0.794394887424242	"abundance"
"Alistipes"	"bmi"	-0.153814636025961	0.509706030894322	0.794394887424242	"abundance"
"Alistipes"	"diagnosisCD"	-0.898135816549304	0.179079356588699	0.794394887424242	"abundance"
"Alistipes"	"diagnosisPSC-CD"	-0.0037329099600934	0.875357369945816	0.876223631568721	"abundance"
"Alistipes"	"diagnosisPSC-UC"	-0.85635892231988	0.224132113149749	0.794394887424242	"abundance"
"Alistipes"	"genderM"	-0.59885596708707	0.243756705916993	0.794394887424242	"abundance"
"Alistipes"	"read_count"	1.77990017272394	1.64478458715677e-09	8.31849804954537e-07	"abundance"
"Allisonella"	"age"	0.141605363722894	0.610192924255703	0.794394887424242	"abundance"
"Allisonella"	"bmi"	-0.0512561066899899	0.718295405623904	0.794394887424242	"abundance"
"Allisonella"	"diagnosisCD"	-0.152209313494686	0.698388044163183	0.794394887424242	"abundance"
"Allisonella"	"diagnosisPSC-CD"	0.574214015754652	0.555714597130717	0.794394887424242	"abundance"
"Allisonella"	"diagnosisPSC-UC"	-0.440196367683997	0.608636409606847	0.794394887424242	"abundance"
