"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"N"	"N_not_zero"	"association"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii"	"dysbiosis_state"	"dysbiosis_CD"	-4.50033747919693	7.68243594034792e-48	NA	2.64352620707372e-44	7.68243594034792e-48	1.77003324065616e-44	737	687	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis"	"dysbiosis_state"	"dysbiosis_CD"	-2.7880277155689	8.95384208954362e-14	NA	1.54050853150598e-10	8.95384208954362e-14	1.03148260871543e-10	737	624	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus"	"dysbiosis_state"	"dysbiosis_CD"	-2.56744812067042	1.84787296054788e-10	NA	7.94816357155656e-08	1.84787296054788e-10	7.09583216850385e-08	737	644	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified"	"dysbiosis_state"	"dysbiosis_CD"	-1.75052214445681	4.32874622229211e-10	NA	1.65502397232301e-07	8.65749244271039e-10	2.21631806533386e-07	737	691	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis"	"dysbiosis_state"	"dysbiosis_CD"	-2.59804934852209	1.48111567077282e-09	NA	5.09651902312928e-07	1.48111567077282e-09	3.41249050546058e-07	737	408	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus"	"reads_filtered"	"reads_filtered"	0.18381232205035	6.7622344039975e-09	NA	1.66206061315396e-06	1.35244687622671e-08	2.18177383062921e-06	737	580	"abundance"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli"	"dysbiosis_state"	"dysbiosis_CD"	1.83492411485479	1.42042567098256e-08	NA	3.05480295865687e-06	1.42042567098256e-08	2.18177383062921e-06	737	436	"abundance"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified"	"dysbiosis_state"	"dysbiosis_CD"	2.04997380152212	1.19459738348567e-07	NA	1.71275399857258e-05	2.38919462426505e-07	2.39334974535072e-05	737	422	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified"	"reads_filtered"	"reads_filtered"	-1.16517379590454	1.10695984216845e-06	NA	0.000115425721724292	1.10695984216845e-06	9.10869812984327e-05	737	163	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA"	"dysbiosis_state"	"dysbiosis_CD"	1.50325879938628	1.55654187289961e-06	NA	0.000140948962753883	1.55654187289961e-06	0.000112071014848772	737	324	"abundance"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes"	"reads_filtered"	"reads_filtered"	-1.37318277292637	1.8357582317577e-06	NA	0.00015868202024748	1.8357582317577e-06	0.000128169301999083	737	109	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii"	"dysbiosis_state"	"dysbiosis_CD"	-2.61690168136657	2.96635014493148e-06	NA	0.000208310425483862	2.96635014493148e-06	0.000179854492997951	737	279	"abundance"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified"	"dysbiosis_state"	"dysbiosis_CD"	1.55521383135464	2.84857531422418e-06	NA	0.000208310425483862	5.69714251406704e-06	0.000291693696720232	737	288	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae"	"reads_filtered"	"reads_filtered"	0.143787814633955	5.34613958946451e-06	NA	0.000328501184416918	1.06922505977205e-05	0.000463527178761188	737	470	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris"	"dysbiosis_state"	"dysbiosis_CD"	-2.05376322310908	1.10651019235527e-05	NA	0.000543928795984924	1.10651019235527e-05	0.000463527178761188	737	466	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii"	"reads_filtered"	"reads_filtered"	0.155518024037741	2.62266940763475e-05	NA	0.0011570006963681	5.24527003132128e-05	0.0016113469536219	737	279	"abundance"
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum"	"dysbiosis_state"	"dysbiosis_CD"	7.08485906613395	3.20191631796431e-05	NA	0.00136022148766854	6.40373011324755e-05	0.00189156335652851	737	39	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified"	"Antibiotics"	"Yes"	-1.81300039759342	3.20126459224958e-05	NA	0.00136022148766854	3.20126459224958e-05	0.00105367337436329	737	273	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale"	"dysbiosis_state"	"dysbiosis_CD"	-1.58990176208809	3.8258925877425e-05	NA	0.00160547517005146	2.70691052478752e-10	8.90960264158637e-08	737	576	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme"	"dysbiosis_state"	"dysbiosis_CD"	1.43113664375048	3.98994857780136e-05	NA	0.00165414615135114	3.98994857780136e-05	0.00129476641172596	737	273	"abundance"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified"	"reads_filtered"	"reads_filtered"	-1.30575901197456	6.37749337425187e-05	NA	0.00255173891869775	6.37749337425187e-05	0.00189156335652851	737	51	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme"	"consent_age"	"consent_age"	1.63105586331991	0.000118373167940588	NA	0.00419919660704706	0.000118373167940588	0.00336705899919896	737	273	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified"	"Antibiotics"	"Yes"	5.36050277304784	0.000143098708997861	NA	0.00484977076495683	0.000143098708997861	0.00402072470159844	737	117	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae"	"dysbiosis_state"	"dysbiosis_CD"	1.62750787123375	0.000145788847979281	NA	0.00487047986307483	0.000145788847979281	0.00403809846863249	737	217	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron"	"dysbiosis_state"	"dysbiosis_CD"	-1.6384267946402	0.000170136174245304	NA	0.00546280145736818	2.69474668672165e-06	0.000167802604492072	737	454	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens"	"reads_filtered"	"reads_filtered"	0.0364711982302669	0.000176219401850586	NA	0.00546280145736818	0.000352407750423584	0.00780718708630709	737	488	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified"	"dysbiosis_state"	"dysbiosis_CD"	2.19445974741278	0.000172147719411543	NA	0.00546280145736818	0.000172147719411543	0.0045589465002781	737	117	"abundance"
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47"	"dysbiosis_state"	"dysbiosis_CD"	-1.8459773807468	0.000204725021474594	NA	0.00617946314819365	0.000409408130614769	0.00881566666295727	737	271	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8"	"reads_filtered"	"reads_filtered"	0.18678616028691	0.00023560089788386	NA	0.00675585574681968	0.000471146287984636	0.00960638095147434	737	226	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis"	"reads_filtered"	"reads_filtered"	0.050711195177051	0.00026510985476168	NA	0.00741660983930847	3.06044143815457e-05	0.00102192131500118	737	624	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron"	"Antibiotics"	"Yes"	1.4490830183867	0.00030951259479106	NA	0.00848195313827218	0.00030951259479106	0.00713117018398601	737	454	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii"	"reads_filtered"	"reads_filtered"	0.115315358691204	0.000333647769295263	NA	0.00896939042300781	0.00066718421775657	0.013027054556874	737	325	"abundance"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula"	"dysbiosis_state"	"dysbiosis_CD"	1.21457230983289	0.000374143406335913	NA	0.00998005783877422	0.000748146829383321	0.0144851285285645	737	359	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron"	"reads_filtered"	"reads_filtered"	0.0463798901527296	0.000475813452912505	NA	0.0121279562331254	0.000951400507383037	0.0175362141520841	737	454	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis"	"reads_filtered"	"reads_filtered"	0.0110779776746414	0.000724653062810146	NA	0.0172106961780045	0.00144878100355885	0.0249026162868699	737	408	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii"	"reads_filtered"	"reads_filtered"	-0.0349136820855798	0.000728349110339682	NA	0.0172106961780045	1.23427743887488e-05	0.000498907933187321	737	687	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi"	"dysbiosis_state"	"dysbiosis_CD"	1.17410674006418	0.000763772127178898	NA	0.0175209325974839	0.00152696090649554	0.0253102009249333	737	342	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus"	"dysbiosis_state"	"dysbiosis_CD"	-2.8869977190796	0.000872636849455697	NA	0.0194983337595913	0.000872636849455697	0.0166161595136027	737	169	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum"	"dysbiosis_state"	"dysbiosis_CD"	1.02973845937837	0.000930286867149189	NA	0.0205199814734638	0.00185970830064319	0.0295501236184959	737	367	"abundance"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_unclassified"	"reads_filtered"	"reads_filtered"	-0.906737081406492	0.000947563972503771	NA	0.0207679466839839	0.00189423006752556	0.0298925073669786	737	57	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae"	"reads_filtered"	"reads_filtered"	-0.00209510121156133	0.00107093593243236	NA	0.0229827255321118	0.00176965599233627	0.0285124993450542	737	382	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis"	"reads_filtered"	"reads_filtered"	0.398998419834538	0.00121424991560535	NA	0.0245778468211647	0.000621075344255794	0.0123358413203909	737	127	"abundance"
