"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"N"	"N_not_zero"	"association"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__SGB1836"	"dysbiosis_state"	"dysbiosis_CD"	-3.49626220591823	4.95949075995553e-22	NA	2.37658797217069e-18	9.91898151991109e-22	3.77417246832617e-18	735	579	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_vulgatus|t__SGB1814"	"dysbiosis_state"	"dysbiosis_CD"	-3.76720399579097	1.61468232239441e-20	NA	3.868778844457e-17	1.61468232239441e-20	3.07193311835536e-17	735	586	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__SGB1867"	"dysbiosis_state"	"dysbiosis_CD"	-2.90050153820213	4.45723517707586e-09	NA	1.77992258071229e-06	1.14086380489321e-09	6.49558150504853e-07	735	486	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__SGB1790"	"dysbiosis_state"	"dysbiosis_CD"	-2.68390629003451	6.18928748610547e-09	NA	2.11850468810124e-06	1.23785749339036e-08	3.92503980195861e-06	735	376	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris|t__SGB1830"	"dysbiosis_state"	"dysbiosis_CD"	-2.54072358156846	9.68274032328363e-09	NA	2.57776064606529e-06	1.93654805528118e-08	4.60535334396555e-06	735	333	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15318"	"dysbiosis_state"	"dysbiosis_CD"	-3.62851456446024	6.84903620462674e-08	NA	1.4918446132987e-05	2.10075939809721e-09	8.88154389973321e-07	735	447	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__SGB1871"	"reads_filtered"	"reads_filtered"	0.191686246637419	1.10520260724868e-07	NA	2.11845235757426e-05	2.21040509235007e-07	4.00504351256763e-05	735	540	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__SGB2295"	"dysbiosis_state"	"dysbiosis_CD"	-3.34265048942371	1.10173077486568e-07	NA	2.11845235757426e-05	2.20346142835029e-07	4.00504351256763e-05	735	258	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AT4|t__SGB4753"	"dysbiosis_state"	"dysbiosis_CD"	4.28142252360901	1.04936491007545e-07	NA	2.11845235757426e-05	1.04936491007545e-07	2.21824082379837e-05	735	239	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236|t__SGB15236"	"dysbiosis_state"	"dysbiosis_CD"	-7.06761483729956	5.47383572055476e-07	NA	8.19706899153075e-05	5.47383572055476e-07	9.0556282246569e-05	735	109	"abundance"
"UNCLASSIFIED"	"reads_filtered"	"reads_filtered"	-0.053889583465037	2.00373023721113e-06	NA	0.000266718758242103	2.00373023721113e-06	0.000272292626878155	735	724	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae|t__SGB4761"	"dysbiosis_state"	"dysbiosis_CD"	3.69717756436129	2.33766899833823e-06	NA	0.0003027597254064	2.33766899833823e-06	0.000296494351289233	735	160	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346|t__SGB15346"	"dysbiosis_state"	"dysbiosis_CD"	-4.07675468336424	3.59875235148049e-06	NA	0.000431130531707363	3.59875235148049e-06	0.000427914146793227	735	334	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__SGB1836"	"reads_filtered"	"reads_filtered"	0.0726781795042631	1.573286277784e-05	NA	0.00132266453388437	3.14654780327088e-05	0.00217683898026285	735	579	"abundance"
"UNCLASSIFIED"	"dysbiosis_state"	"dysbiosis_CD"	-0.302731777720681	1.83161213137159e-05	NA	0.00148764158195469	1.83161213137159e-05	0.00151506177388455	735	724	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_BX15|t__SGB15053"	"dysbiosis_state"	"dysbiosis_CD"	-3.89240380246515	3.14939127119763e-05	NA	0.00218722941617087	9.748738574535e-06	0.000951126930156556	735	246	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949"	"dysbiosis_state"	"dysbiosis_CD"	-1.45013548660042	4.29467519533825e-05	NA	0.00278109236973796	1.54024128375159e-05	0.00135735590265432	735	362	"abundance"
