"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"N"	"N_not_zero"	"association"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__SGB1836"	"dysbiosis_state"	"dysbiosis_CD"	-3.58286895966317	8.98269560939097e-24	NA	4.62159689103165e-20	1.7965391218782e-23	6.85020367172156e-20	736	580	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_vulgatus|t__SGB1814"	"dysbiosis_state"	"dysbiosis_CD"	-3.63400669699428	1.15406790720823e-19	NA	2.96883969129317e-16	1.15406790720823e-19	2.20023046509249e-16	736	588	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__SGB1867"	"dysbiosis_state"	"dysbiosis_CD"	-3.02448626394445	1.06778869873007e-09	NA	3.66251523664415e-07	9.45515880235877e-10	3.0043767094495e-07	736	487	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__SGB1790"	"dysbiosis_state"	"dysbiosis_CD"	-2.54750657869557	1.84038896956318e-08	NA	3.78752049936103e-06	3.68077790525604e-08	5.84783589697553e-06	736	376	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris|t__SGB1830"	"dysbiosis_state"	"dysbiosis_CD"	-2.53661640756562	2.29152199588117e-08	NA	4.53456948800331e-06	2.29152199588117e-08	3.97162425922495e-06	736	334	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__SGB2295"	"dysbiosis_state"	"dysbiosis_CD"	-3.46387850389225	3.22359485033679e-08	NA	6.14273907591956e-06	6.44718959675794e-08	9.83325357297521e-06	736	258	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15318"	"dysbiosis_state"	"dysbiosis_CD"	-3.72749944919417	4.84742171791001e-08	NA	8.04515636730548e-06	7.87318783916655e-10	2.72913320279473e-07	736	447	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__SGB1871"	"reads_filtered"	"reads_filtered"	0.20480282989916	1.2011629429236e-07	NA	1.81764215921821e-05	2.40232574156796e-07	3.05335601753287e-05	736	541	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AT4|t__SGB4753"	"dysbiosis_state"	"dysbiosis_CD"	4.19683088295085	2.03967613529428e-07	NA	2.91503714335807e-05	4.07935185456068e-07	4.86080269419996e-05	736	240	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15236|t__SGB15236"	"dysbiosis_state"	"dysbiosis_CD"	-7.21138093834772	5.49127616452702e-07	NA	6.01119486521096e-05	5.49127616452702e-07	6.15830471039457e-05	736	109	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae|t__SGB4761"	"dysbiosis_state"	"dysbiosis_CD"	3.78061442955551	1.00517145633716e-06	NA	9.95148462844397e-05	2.01034190230467e-06	0.000163194142126022	736	159	"abundance"
"UNCLASSIFIED"	"dysbiosis_state"	"dysbiosis_CD"	-0.40478310943744	1.17938084605157e-06	NA	0.000112590661836848	1.17938084605157e-06	0.000107070932523682	736	725	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346|t__SGB15346"	"dysbiosis_state"	"dysbiosis_CD"	-4.05209614958825	4.21872269140063e-06	NA	0.000314569974597917	4.21872269140063e-06	0.000315411561221777	736	335	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar|t__SGB2311"	"dysbiosis_state"	"dysbiosis_CD"	6.88663118461306	4.68635751356531e-06	NA	0.000339595907144979	4.68635751356531e-06	0.000337152475457067	736	40	"abundance"
"UNCLASSIFIED"	"reads_filtered"	"reads_filtered"	-0.0547596089099822	1.77966058349907e-05	NA	0.00102134563571741	1.77966058349907e-05	0.000929567918476978	736	725	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_BX15|t__SGB15053"	"dysbiosis_state"	"dysbiosis_CD"	-3.95170527637567	2.79057620893499e-05	NA	0.00138053024951639	6.78461579273542e-06	0.000433656685421904	736	245	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949"	"dysbiosis_state"	"dysbiosis_CD"	-1.38019311901875	3.67418720932651e-05	NA	0.00168782974928437	4.12790148842383e-05	0.00180915958337472	736	362	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale|t__SGB6169"	"dysbiosis_state"	"dysbiosis_CD"	6.96977140115014	3.91062768148909e-05	NA	0.00176492801940889	3.91062768148909e-05	0.0017338631801765	736	27	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_SGB15315|t__SGB15315"	"Antibiotics"	"Yes"	-2.34032192310089	5.92067252867553e-05	NA	0.00249687378360948	5.92067252867553e-05	0.00228035599513533	736	231	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__SGB1836"	"reads_filtered"	"reads_filtered"	0.0578157835438051	8.32545792622403e-05	NA	0.00319660306197184	0.000166502227199512	0.00499899993946252	736	580	"abundance"
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260|t__SGB9260"	"dysbiosis_state"	"dysbiosis_CD"	-3.01373910997741	9.21204705854824e-05	NA	0.00348499868501696	9.21204705854824e-05	0.00316446265173373	736	96	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__SGB1871"	"dysbiosis_state"	"dysbiosis_CD"	-1.13845062805341	0.000113201563487995	NA	0.00409639058359184	9.16966484663071e-09	2.05670188589429e-06	736	541	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949"	"food_group"	"food_group"	NA	0.00012281382274543	NA	0.00429848379609004	0.000245612562255802	0.00664199077930052	736	362	"abundance"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini|t__SGB5736"	"dysbiosis_state"	"dysbiosis_CD"	-2.72609415654056	0.000186316126128679	NA	0.00599969430486376	0.000186316126128679	0.00550715805371048	736	117	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_gnavus|t__SGB4584"	"dysbiosis_state"	"dysbiosis_CD"	2.1228631844977	0.000194665472387731	NA	0.00622083140021661	0.000389293050129321	0.00968135955533333	736	400	"abundance"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__SGB10068"	"dysbiosis_state"	"dysbiosis_CD"	2.2345111970798	0.000207828875204471	NA	0.00655999731857058	0.000207828875204471	0.00587001111966406	736	341	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An184|t__SGB15156"	"food_group"	"food_group"	NA	0.00022059446245697	NA	0.00687853642024916	0.000441140262997074	0.0107122328313814	736	60	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__SGB2318"	"dysbiosis_state"	"dysbiosis_CD"	-1.78533384294632	0.000250649003823221	NA	0.00749761118994459	1.3751149817568e-05	0.000738494848653337	736	389	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii|t__SGB4537"	"Antibiotics"	"Yes"	-2.08963129161805	0.000391198526742033	NA	0.0108795482166906	0.000391198526742033	0.00968135955533333	736	142	"abundance"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__SGB10115"	"dysbiosis_state"	"dysbiosis_CD"	3.41179453530406	0.000450764043218973	NA	0.0123360691614979	0.000450764043218973	0.01074616995738	736	83	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9110|s__GGB9110_SGB14043|t__SGB14043"	"consent_age"	"consent_age"	14.2159113243186	0.000481197731487646	NA	0.0130992715793859	0.000481197731487646	0.011327381650744	736	19	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_ER4|t__SGB15254"	"dysbiosis_state"	"dysbiosis_CD"	-3.64220051892434	0.000493282088029685	NA	0.0133575596995407	0.000153293245864552	0.00483063757422757	736	201	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum|t__SGB4699"	"dysbiosis_state"	"dysbiosis_CD"	2.32734404526046	0.000506953365923052	NA	0.0136558904066707	0.000506953365923052	0.0116446577365337	736	269	"abundance"
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__SGB17244_group"	"Antibiotics"	"Yes"	-3.02818685122923	0.000574052981147036	NA	0.0144929669930897	0.000574052981147036	0.012654451978434	736	136	"abundance"
"k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3815|s__GGB3815_SGB5180|t__SGB5180"	"dysbiosis_state"	"dysbiosis_CD"	-3.48789466574219	0.000575193940820058	NA	0.0144929669930897	0.000575193940820058	0.012654451978434	736	38	"abundance"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_AF16_15|t__SGB4993"	"consent_age"	"consent_age"	-1.3701016593028	0.000577465157159066	NA	0.0144929669930897	0.000577465157159066	0.012654451978434	736	348	"abundance"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica|t__SGB6936"	"reads_filtered"	"reads_filtered"	-1.02990567180566	0.000575150684743481	NA	0.0144929669930897	0.000575150684743481	0.012654451978434	736	162	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79916|s__GGB79916_SGB4587|t__SGB4587"	"reads_filtered"	"reads_filtered"	-2.75650914130803	0.000717854977429246	NA	0.0175040941178837	0.000717854977429246	0.0152640668995884	736	37	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_sartorii|t__SGB1813"	"reads_filtered"	"reads_filtered"	0.169628825219716	0.000852838344207532	NA	0.020035859730355	5.48320670339004e-18	6.96915572000874e-15	736	226	"abundance"
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|t__SGB17248"	"Antibiotics"	"Yes"	1.52820676131135	0.000873503821432669	NA	0.0202440412669868	0.00174624463393928	0.0312602384469975	736	362	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_63|t__SGB14127"	"reads_filtered"	"reads_filtered"	-1.76030892403453	0.000884597382084691	NA	0.0204092086584114	0.00176841225164099	0.0315091397920892	736	46	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__SGB1934"	"dysbiosis_state"	"dysbiosis_CD"	-0.920493322329293	0.00105764011754104	NA	0.0231555676797815	2.82490429174966e-11	2.36437116772313e-08	736	496	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae|t__SGB4758"	"Antibiotics"	"Yes"	1.34421030969414	0.00114637056378664	NA	0.0246473662215121	0.00229142696210377	0.0382655505789492	736	454	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__SGB2295"	"reads_filtered"	"reads_filtered"	0.124366050984753	0.00118866700180333	NA	0.0253034257139164	0.00237592107436548	0.0390984558686262	736	258	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii|t__SGB6140"	"dysbiosis_state"	"dysbiosis_CD"	2.25337403718664	0.00131925345718761	NA	0.0275917034033751	0.00263676648469093	0.0424087176206133	736	126	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__SGB1934"	"reads_filtered"	"reads_filtered"	0.0172097748937713	0.00132851625426057	NA	0.0275959735839213	0.00265526755308331	0.0424087176206133	736	496	"abundance"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_massiliensis|t__SGB5857"	"dysbiosis_state"	"dysbiosis_CD"	-4.10415286816819	0.00144777257500416	NA	0.0293259444818757	0.00144777257500416	0.0274644618332879	736	35	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza|t__SGB5075"	"Antibiotics"	"Yes"	-2.06048685093644	0.0015495631922791	NA	0.0310214109894006	0.0015495631922791	0.0287735628355703	736	198	"abundance"
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_SGB15451|t__SGB15451"	"consent_age"	"consent_age"	-8.09983390902035	0.00157055903773135	NA	0.0310789471120301	0.00157055903773135	0.0289301527095152	736	19	"abundance"
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__SGB2303"	"dysbiosis_state"	"dysbiosis_CD"	-2.31520254999214	0.00158059332923776	NA	0.031157673099342	8.46603917083733e-07	8.40901900688593e-05	736	354	"abundance"
"k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405|f__FGB4405|g__GGB1266|s__GGB1266_SGB1699|t__SGB1699"	"consent_age"	"consent_age"	-5.41903594978495	0.00170961868960595	NA	0.0330676246542204	0.00170961868960595	0.0310417907784167	736	32	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15332"	"Antibiotics"	"Yes"	-1.21052712041696	0.00180354139333764	NA	0.034551440721765	0.00180354139333764	0.0318375154296131	736	309	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15326"	"consent_age"	"consent_age"	-1.75780427912172	0.00257121955218673	NA	0.0456169813655197	0.00257121955218673	0.0417582628871135	736	176	"abundance"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques|t__SGB4608"	"Antibiotics"	"Yes"	-0.989353164313071	0.00264285317412763	NA	0.0460195669164629	0.00527872167535526	0.0695300220342467	736	392	"abundance"
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_AF16_15|t__SGB4993"	"dysbiosis_state"	"dysbiosis_CD"	-2.19296814681892	0.00311425786516392	NA	0.0526676252158525	8.39677143410001e-08	1.23141882608551e-05	736	348	"abundance"
