"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"N"	"N_not_zero"	"association"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii"	"dysbiosis_state"	"dysbiosis_CD"	-4.58634906520766	1.29807364904884e-38	NA	2.76359879882497e-35	1.29807364904884e-38	2.16129262566631e-35	736	686	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis"	"dysbiosis_state"	"dysbiosis_CD"	-2.80677802502445	5.29493030696642e-13	NA	5.63645331176576e-10	5.29493030696642e-13	4.40802948054955e-10	736	622	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_vulgatus"	"dysbiosis_state"	"dysbiosis_CD"	-2.66610718008977	5.63005766880595e-11	NA	3.99546425896262e-08	5.63005766880595e-11	3.1246820061873e-08	736	642	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_putredinis"	"dysbiosis_state"	"dysbiosis_CD"	-2.64747401077667	5.36115754012167e-10	NA	2.85347610072976e-07	5.36115754012167e-10	2.23158182607564e-07	736	405	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus"	"reads_filtered"	"reads_filtered"	0.190541107458698	1.55547682139203e-09	NA	6.62322030548727e-07	1.55547682139203e-09	5.17973781523547e-07	736	578	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum.s__Subdoligranulum_unclassified"	"dysbiosis_state"	"dysbiosis_CD"	-1.74311893156148	5.332347894474e-09	NA	1.62179552390502e-06	5.332347894474e-09	1.26833703489989e-06	736	690	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercoris"	"dysbiosis_state"	"dysbiosis_CD"	-2.14007013058558	1.54750308239951e-06	NA	0.000183035225690475	1.54750308239951e-06	0.000154494086926704	736	464	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii"	"dysbiosis_state"	"dysbiosis_CD"	-2.53629144019964	1.67461789471198e-06	NA	0.000187645341991674	1.67461789471198e-06	0.000154902155260858	736	278	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_caccae"	"reads_filtered"	"reads_filtered"	0.1496863281582	1.90901224103451e-06	NA	0.000193537479102975	1.90901224103451e-06	0.000167289756911708	736	468	"abundance"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcaceae_noname.s__Peptostreptococcaceae_noname_unclassified"	"reads_filtered"	"reads_filtered"	-1.1424060902345	3.58835866030843e-06	NA	0.000305584623511866	3.58835866030843e-06	0.000297767032757362	736	165	"abundance"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_shahii"	"reads_filtered"	"reads_filtered"	0.16552528818907	1.13406621698017e-05	NA	0.000832561026189922	2.26811957289849e-05	0.00121819970608903	736	278	"abundance"
